Ksband logP
-25.0375	-inf
-24.7125	-inf
-24.3875	-0.6423461620838242
-24.0625	-0.4526411763428347
-23.737499999999997	-0.8123236687434108
-23.4125	-1.185316042460443
-23.0875	-1.210779419461124
-22.7625	-1.3046733290373926
-22.4375	-1.5503401783725739
-22.112499999999997	-1.7779489737688805
-21.7875	-1.8810131399933951
-21.4625	-2.077329600758114
-21.137499999999996	-2.20405182190089
-20.8125	-2.289213715762148
-20.487499999999997	-2.44477528009505
-20.1625	-2.5495163243007695
-19.8375	-2.8768798526475003
-19.512499999999996	-2.9551632480335104
-19.1875	-3.1168916509871276
-18.862499999999997	-3.2283347927543153
-18.5375	-3.3749896436499203
-18.2125	-3.4936694370719925
-17.887499999999996	-3.6911594945891006
-17.5625	-3.863127551610946
