Bband logP
-22.854166666666664	-0.9777007913520811
-22.5625	-0.6531057374924475
-22.270833333333336	-0.9280817224846969
-21.979166666666664	-0.8722045636534776
-21.6875	-0.9217930024382843
-21.395833333333336	-1.1588253498730094
-21.104166666666664	-1.2088819535271396
-20.8125	-1.3134987578569315
-20.520833333333336	-1.401611276885541
-20.229166666666664	-1.5284155283263476
-19.9375	-1.7547470552141786
-19.645833333333336	-1.9380784314395818
-19.354166666666664	-2.128087889462506
-19.0625	-2.3213558228760083
-18.770833333333332	-2.425676854911796
-18.479166666666664	-2.6195653593576393
-18.1875	-2.7406892939934724
-17.895833333333332	-2.9459976813940383
-17.604166666666664	-3.249599426104311
-17.3125	-3.5229100776995472
-17.020833333333332	-3.998129089735061
-16.729166666666664	-4.662870403752279
-16.4375	-4.949089556736418
-16.145833333333332	-5.316863210838662
